HeartRate,SkinConductance,EEG,Temperature,PupilDiameter,SmileIntensity,FrownIntensity,CortisolLevel,ActivityLevel,AmbientNoiseLevel,LightingLevel,EmotionalState,CognitiveState,EngagementLevel
71,11.459034596607676,11.009159835544194,36.98585836953303,3.147100010503297,0.883172862642714,0.006970272327917294,0.8122708986699058,109,55,753,engaged,focused,3
98,3.851158979532166,8.991758577319883,36.43793702930022,2.755052470326783,0.39805903869683223,0.3243191541889396,1.3646037946149066,82,31,784,partially engaged,focused,2
78,9.644761457173383,18.174495144763007,36.86310139381955,3.488782417684718,0.9300249398481085,0.02407295235604594,0.9549705266961844,140,32,787,engaged,focused,3
66,11.751624290976668,15.605980707077789,36.677714265253975,3.5688607973611775,0.6287326662659629,0.08805583416815706,0.6403877036301215,199,34,786,engaged,distracted,1
74,7.2009938767555095,13.003111569225627,36.97316058883227,3.263151236734212,0.8365889345803151,0.035625701572651235,0.5466949887852438,122,36,508,engaged,focused,3
64,13.63306166977948,11.742015086764829,36.50960526653676,3.6519951406635722,0.5267491040443425,0.1959880477144892,0.8048101418994404,135,44,746,engaged,focused,3
87,4.993601074740717,5.3572554374352865,36.4911266423165,2.9750948084986995,0.4704277800519116,0.2908251151704084,1.4354511858169623,67,34,538,partially engaged,distracted,3
107,0.3704766062421083,4.076810017355898,37.30726456663203,2.049015639756763,0.17906391107144506,0.6733871586365734,1.8281241390685574,2,45,569,disengaged,focused,2
68,9.211202842915036,15.342817452283175,36.85165654073389,3.69504787569927,0.6787885504789064,0.07705165602125211,0.7811190964192136,127,31,365,engaged,distracted,3
95,2.938754811965658,6.988249291615064,36.350093360505966,2.9576633684660467,0.3175522948957772,0.37229562892692125,1.3965063624396827,77,32,770,partially engaged,focused,2
103,0.09292295444381926,0.07870305558358992,37.23850306317887,2.047769822748655,0.03880036288304261,0.754030159857999,1.7855141956252263,4,30,601,disengaged,distracted,2
82,2.0204598350076584,8.139358904680527,36.405148013848176,2.7953840297882415,0.38494273533534396,0.316783675708463,1.3098560283736735,98,41,965,partially engaged,distracted,3
62,11.230931273139058,11.879933196296845,36.604978360124505,3.669257883707367,0.9579770424859915,0.031808849419848316,0.981232766878213,152,55,400,engaged,focused,3
78,11.158361058516505,15.964204946239672,36.72113487155133,3.4760913898843357,0.8114879378934454,0.11669930699287168,0.6871316908242058,106,44,521,engaged,focused,1
75,7.0540633059980875,13.199029935057274,36.89393905085163,3.1045253810200997,0.8751159993621485,0.07176848822915907,0.7758455230542178,142,39,860,engaged,focused,3
115,1.8568996738885035,0.9238775898875834,37.42084504798088,2.267698550512045,0.14157184005472775,0.5652512200221339,1.855992322989608,27,49,524,disengaged,focused,3
80,2.244176174053875,7.331280271217475,36.38778241923374,2.5304363326457002,0.4410670433622602,0.363942324550665,1.3304156492635262,74,30,756,partially engaged,distracted,3
100,0.4673800712760918,4.813260701137137,37.325796957056895,2.148485478675785,0.18593949973308913,0.7221782598428561,1.642303605913521,20,44,853,disengaged,focused,2
103,0.761453939915548,3.7759275490976787,37.00920077734009,2.067810479752298,0.07299486694051371,0.5326725600183778,1.8005639961481203,3,54,655,disengaged,focused,2
63,12.613079987559825,12.162564792279525,36.74189595306486,3.4518130784109204,0.8624323076701889,0.0803017800949018,0.5164676489149229,140,34,936,engaged,distracted,3
74,13.811586669543454,11.814061440021904,36.86163797024538,3.9368254730147876,0.5043963065176293,0.1441891347341652,0.7296667478055787,107,34,836,engaged,focused,3
86,4.953996483367105,6.444077031489339,36.39307149093463,2.6173199441565305,0.38712159551003456,0.3950761747934824,1.3830681480070763,84,33,332,partially engaged,focused,3
80,3.6419862270294483,7.298079979359748,36.165702382363726,2.8287774379166692,0.3459640841050089,0.22098684370288088,1.013618551292107,64,50,489,partially engaged,focused,3
64,13.566151283141213,14.089971854095129,36.51111072038019,3.6363072726203156,0.8705972138914323,0.058848715216854974,0.7383319998097871,140,51,926,engaged,distracted,3
64,6.957098143360679,13.679109378160707,36.50830811336358,3.8395220557222123,0.8899817624658348,0.012650806174858475,0.6824338046602056,186,40,949,engaged,focused,3
76,10.26208676724016,13.55242861010355,36.79806569406413,3.978156875636822,0.9987512517405985,0.15494299560223823,0.7021555490102196,189,41,961,engaged,distracted,3
80,4.956723889713039,8.538801529127019,36.22446572271676,2.506057635054801,0.4040966828781097,0.3967856403403236,1.261530454486526,82,35,580,partially engaged,focused,3
104,0.8429120927535609,1.1421649137648926,37.351614116614385,2.1261808408727596,0.18220514743132316,0.6585503873355508,1.935239168655311,41,51,650,disengaged,distracted,2
80,2.364836344871603,6.328476532807419,36.418001519404314,2.9518744653716955,0.40780164751205994,0.2063271234425865,1.463486785395884,70,30,518,partially engaged,focused,3
84,3.2893245033240985,7.3266961336602545,36.4434049328297,2.5805421234585557,0.3207338270964473,0.20054574890260315,1.1570001878060634,72,46,346,partially engaged,focused,3
109,0.022477965330753857,1.1359770734385162,37.166355790966186,2.0157837482049406,0.12158082485942955,0.6706401046651274,1.5485178892549625,23,45,439,disengaged,distracted,2
95,4.833406858434622,5.013354966838317,36.39768915566518,2.676802638118243,0.3127302740669255,0.2591966427432416,1.160868258156481,64,52,588,partially engaged,focused,2
76,9.162615928493665,16.811289513243032,36.93800883482539,3.0514756840671367,0.6505098380135608,0.11379716959289209,0.8091565406880917,183,49,913,engaged,focused,3
111,0.9300040260533857,1.47807180105423,37.38743013434833,2.4272102046906974,0.08408579122809029,0.7003425715716596,1.5294022669441523,3,59,688,disengaged,distracted,3
95,2.8687337177900565,9.359508242582358,36.423533189082654,2.9501697417202686,0.377705754547404,0.3282681922979993,1.1390869599376618,94,50,790,partially engaged,distracted,2
71,11.04374136892273,19.04210313606793,36.56671027660772,3.918011560965442,0.6726926174358607,0.08536568152286415,0.6824892702343734,100,41,661,engaged,distracted,1
104,1.5163662205403339,4.115564454261324,37.17064479167998,2.3823134455138972,0.12753507149536303,0.7873748260521178,1.7123925833492737,38,33,956,disengaged,distracted,2
85,4.328833264876993,5.128524300548305,36.24869917566805,2.7641683561560124,0.3081200203841199,0.26242624469811104,1.477822090313898,52,36,896,partially engaged,distracted,3
82,2.101296731661396,7.579943499854286,36.297134153015044,2.6788471812765033,0.45251523961871193,0.2271428154002011,1.4390917049403482,72,52,916,partially engaged,distracted,3
88,3.5183154467220006,7.307028169192584,36.11933955343719,2.7236625205558185,0.4900854299260275,0.24215752679087676,1.0895206192253812,65,56,655,partially engaged,distracted,3
96,4.7908994462999,7.869407953826288,36.12174123830291,2.720226157660631,0.37808002635714916,0.20931389397248745,1.2553209242645293,67,46,852,partially engaged,focused,2
99,3.6468887278876903,9.22303241308688,36.47802234368902,2.971594145375138,0.32008586686151075,0.3889634143100014,1.397873603894755,68,39,781,partially engaged,distracted,2
93,2.5385441068507975,9.875816899573842,36.10668507857765,2.5845266650837004,0.3724703237418936,0.38267123950697807,1.2380967317782778,87,44,808,partially engaged,distracted,2
68,7.265286452269994,14.952030088510355,36.807738445130944,3.391498998613556,0.6730152547972659,0.043611856954649336,0.6375033831108857,128,45,572,engaged,focused,3
99,2.414466169857604,6.861895941955554,36.46225121492393,2.6895151308229903,0.31212841549033504,0.2835988515760032,1.3344087969800829,79,35,699,partially engaged,distracted,2
60,11.88088923048694,16.306243738653325,36.58608648441449,3.162145003568245,0.7735915410339704,0.13188771222322077,0.9809552924301304,165,36,786,engaged,distracted,1
112,1.9326214177848253,2.2729805347736005,37.3931091153213,2.4585257960201896,0.13666508650717696,0.5728197657349314,1.8039270755538956,25,48,917,disengaged,focused,3
72,5.977464831396024,16.253925204303066,36.711002402924294,3.266096092409548,0.7203747001857883,0.16882800041303997,0.9635397025218181,131,36,313,engaged,focused,3
91,2.771599791019619,7.568001893185596,36.37405980346762,2.7460686318280847,0.36041458015783395,0.31640686944499186,1.4733280154429222,91,48,650,partially engaged,distracted,2
106,0.6960778868430779,1.1769250347665394,37.22906918146207,2.3432170659512703,0.1483933410628586,0.7336620944767889,1.6873660067265608,30,58,752,disengaged,distracted,2
119,1.6700253431505667,4.714385735767451,37.226299977468855,2.250032595943458,0.19225890422818334,0.637535318284749,1.7517742364881288,2,34,767,disengaged,distracted,3
94,3.1234336947637624,7.827213667575592,36.398603285853014,2.7190523948237884,0.4920116551529547,0.254358750524735,1.3722835976051582,56,54,805,partially engaged,distracted,2
105,1.6050040677308806,1.4810763082585277,37.04840602829757,2.2601277923067133,0.10575892236074975,0.7391503316676121,1.9841596031160509,31,33,837,disengaged,focused,2
75,11.812785303147999,19.858013507485218,36.97129510713845,3.7124507647119778,0.7608947056222329,0.03230478445985226,0.6920882776022087,147,31,936,engaged,distracted,1
98,4.142368405483223,7.1457625227594885,36.363813645285504,2.5718706280098598,0.3325172623526227,0.23256642916589257,1.445432478517888,77,33,660,partially engaged,distracted,2
106,1.1718744593750134,1.050588431161793,37.1420450301594,2.460223311947893,0.08542878502199568,0.6760956449020369,1.7299660983126943,16,44,850,disengaged,distracted,2
107,1.3723830009692042,3.591210131360602,37.1374425458037,2.3945054215274153,0.1709070400603359,0.7762025288718892,1.5806062069591849,8,41,793,disengaged,distracted,2
86,4.820657312947551,8.5966127690236,36.03116275119204,2.6893685736302193,0.31715455121745767,0.37226351923983486,1.3108313506018077,59,49,354,partially engaged,distracted,3
83,3.269262109561713,5.521820497721974,36.175243911309956,2.5809434116782937,0.365758751998684,0.36385240094440585,1.0803496632413518,70,45,402,partially engaged,distracted,3
69,7.506411181750833,19.355681707661002,36.63069434040051,3.4135284989835935,0.9389618061166637,0.15723522098484966,0.9287437786118676,157,49,623,engaged,distracted,3
99,3.6763853462918066,6.92625359180961,36.22985548422418,2.5769781510618155,0.3631535118450341,0.3715294242844374,1.448779204943082,73,46,656,partially engaged,focused,2
92,4.138519064447901,8.044266251111011,36.491837503173905,2.5950443960821015,0.3898089452492963,0.38364810045711073,1.457368529954262,51,55,599,partially engaged,distracted,2
116,1.6247904834920939,4.185877918197439,37.00758649208592,2.4771194316591467,0.15561804476974817,0.73039024895237,1.540762365464293,35,58,762,disengaged,distracted,3
103,0.8841541468777956,1.3719354510285264,37.06596110421174,2.4724763759111688,0.026328123175651988,0.6052317753803389,1.6524339963037231,2,31,877,disengaged,focused,2
69,14.193948412086785,15.088516452498816,36.64898727617332,3.159160197722226,0.9150716825262971,0.19429841129464276,0.674577700733926,156,31,593,engaged,distracted,1
64,12.753289809534257,14.554028035496643,36.815036574930474,3.716549068023292,0.9802961439280896,0.03300746610401668,0.9986912469126847,198,59,583,engaged,distracted,3
98,2.858206826895519,5.319143447953289,36.481957895292915,2.812131617688052,0.3346297122372588,0.22335327196406704,1.1850613102387717,59,56,766,partially engaged,distracted,2
72,9.681960449310212,19.128738429764635,36.78402512720152,3.521231504586619,0.9032742175805291,0.0008049223193778321,0.5986928345776168,112,56,917,engaged,distracted,3
71,9.850281949396383,11.637159813008772,36.96499140883079,3.328665131105445,0.894107840697252,0.17828266691952255,0.6732246888443332,164,56,320,engaged,distracted,3
108,0.7414271272914215,2.0367187608509365,37.216579109673596,2.4611615307393344,0.13851279830286653,0.5742938351136967,1.5924998487509896,12,40,378,disengaged,distracted,2
69,7.301834913340015,16.58506447192396,36.557966755328756,3.3873584897079607,0.8125267864851833,0.05817199478858617,0.5326371923508291,136,57,323,engaged,distracted,3
65,12.624512959857546,10.564143066445173,36.711303939637055,3.4512101432575673,0.9770102261678879,0.09513679075659208,0.8749501313311011,115,33,304,engaged,focused,3
79,12.42376382872638,18.798567688426544,36.97207545461641,3.0586189706135807,0.8699543557944415,0.1453006918813925,0.9735548070727946,176,49,828,engaged,focused,1
74,13.18027323252778,10.138154764719626,36.94900987060674,3.413027111631528,0.6152487587832065,0.10168253990546905,0.8298350213497891,154,43,569,engaged,focused,3
104,0.29617567608032047,3.178696787650936,37.445071321739945,2.455984289931613,0.1586479399681137,0.552842340162253,1.908715704606935,22,47,357,disengaged,distracted,2
88,4.35580268302666,5.425162267509686,36.29138255672177,2.91057106344934,0.47231807055449987,0.20572634094672831,1.4695796162775596,50,50,432,partially engaged,distracted,3
92,2.3220358735037294,5.240059328045963,36.39245607722536,2.692335312398717,0.3214225030630247,0.35253356327752844,1.4245815350718103,96,57,497,partially engaged,distracted,2
92,2.0456674144744724,8.50401240650972,36.27506983741266,2.82539857086004,0.4626369340399191,0.28684555539859447,1.0622577344168103,62,58,406,partially engaged,distracted,2
112,1.2305882381770805,4.667057147758756,37.46579182815513,2.2860473033640867,0.05952228494428522,0.7991340902038218,1.840408544976768,23,58,884,disengaged,distracted,3
62,9.520127466939773,13.11950009185816,36.92795038157526,3.5677327799810192,0.9066274755609495,0.09755074191419573,0.8769787470060502,141,42,671,engaged,distracted,3
63,7.54926566020909,19.14915041084409,36.843771130276146,3.7372187164369404,0.6626443071327107,0.14025459693499903,0.8231410727047126,104,45,926,engaged,distracted,3
105,0.9776118154698838,3.6577434126928305,37.190693831536784,2.173570298547388,0.16827191979186648,0.510590676354221,1.9873684736287536,48,44,436,disengaged,distracted,2
84,2.6933459145443353,9.83147164859073,36.31116077298334,2.502819311750194,0.38312444198471024,0.2873635641261509,1.4045824879871984,88,40,490,partially engaged,distracted,3
60,6.9528715101600955,16.36445027848757,36.7877988743834,3.5650515862904033,0.8075616448258085,0.10044759473764563,0.5084653751288291,158,35,926,engaged,distracted,3
114,0.84852372725715,4.555664053952283,37.25070327885472,2.134850382622842,0.07800941303276897,0.6309303324484241,1.8349979367646392,23,55,979,disengaged,distracted,3
93,2.8499669460931925,7.95875503332077,36.17863946505202,2.8793604337533876,0.3121195392924987,0.3835923961402713,1.0858062739744878,97,50,891,partially engaged,focused,2
108,1.8349304511096076,4.476635899719556,37.454378408466646,2.3698049993016634,0.021399994296719863,0.63144127141087,1.5657026859027319,49,43,629,disengaged,distracted,2
80,3.3844788844747775,9.798201058827939,36.09251138849388,2.578997115323334,0.4426838121801343,0.21491037697404644,1.2414457279971383,90,36,808,partially engaged,distracted,3
60,5.401350504349427,19.199021256598975,36.74465098691844,3.8685891415610016,0.9284439771026785,0.16315031749142297,0.530701509647678,182,42,396,engaged,focused,3
98,3.374206587106418,7.200207338271012,36.08757031694307,2.9842053943455755,0.3426276950718086,0.23818735687015313,1.330364485074587,56,30,814,partially engaged,distracted,2
60,6.308610663246606,17.97621514684534,36.60429666000628,3.49167729290846,0.9282412249390765,0.03868490220853851,0.6209423239913938,164,55,437,engaged,distracted,3
102,0.2930516395627374,1.0171375107706875,37.143100198532494,2.4074916822392702,0.1831527728362235,0.6218841827686851,1.5641044759941554,36,48,976,disengaged,focused,2
99,2.2339232705654344,7.632632665875877,36.39559488278165,2.540597295410162,0.477947795246084,0.31566132988954587,1.4753122346351584,78,48,580,partially engaged,focused,2
63,6.07527043784258,14.330181183193204,36.60725993640587,3.429541175395209,0.995524086399475,0.11482441875480438,0.8468001114233719,112,47,593,engaged,distracted,3
82,3.4282839342596247,6.589154732089558,36.18013715006193,2.6672403040620285,0.364893098254778,0.33892500087641886,1.2938545149759322,98,37,605,partially engaged,distracted,3
79,9.277255153543193,15.660864010680784,36.85130048339488,3.6136773766768955,0.6555258845478005,0.15954131469747534,0.5550768197898135,105,36,820,engaged,distracted,3
64,11.157623676730182,12.179934810843697,36.88609982760467,3.2275363312658327,0.9451960674834163,0.17231098093404623,0.6811967260069056,186,33,406,engaged,distracted,3
70,14.379885277220563,16.533152247691465,36.98523832322089,3.580117033042031,0.910596379181807,0.16262107587890537,0.668664388416796,104,37,544,engaged,distracted,1
74,8.055511142232135,10.453034240611686,36.793024404206214,3.2228663098924404,0.9800877193591666,0.13739219099736893,0.987061943173053,150,54,927,engaged,focused,3
109,0.8613353790656804,3.388682997903916,37.09362347446936,2.340176096075946,0.07881872971441346,0.7386725821677896,1.5184179085516516,33,56,740,disengaged,distracted,2
93,4.388905689269844,9.522955079265842,36.33752595914599,2.6450768174799872,0.47395475991670444,0.349515623895195,1.2122188020004467,88,34,788,partially engaged,focused,2
90,4.857054511877166,6.626639133820707,36.21084685685909,2.554768302488686,0.3495088574036092,0.3764842416973901,1.1804249631396795,74,38,994,partially engaged,focused,2
108,0.3656000604912619,1.5240656730721773,37.224168170729094,2.1824205306191367,0.19658104657193798,0.7504822409641138,1.739843377310243,47,37,457,disengaged,focused,2
94,3.760667952276514,5.972980464117728,36.35739930386655,2.8125607418762986,0.4596307030354062,0.2136994149525358,1.1050527247525108,81,46,652,partially engaged,distracted,2
64,10.620819014360729,15.934314070505545,36.921744877797,3.4177381764437627,0.7661923565372238,0.19826081188222222,0.7659225416795896,187,33,552,engaged,distracted,1
90,3.9048404888088935,7.404012539186266,36.3603577258286,2.969193260566696,0.36193186167465463,0.3637750340877883,1.3274244663879902,78,57,682,partially engaged,distracted,2
111,0.7809568810522134,1.7535835874608292,37.21579770529883,2.371538067391338,0.10028814942831057,0.7442179023345027,1.872609238598078,1,34,744,disengaged,focused,3
79,7.808869366096629,14.628028781590837,36.97341944108757,3.726940943938656,0.5059384953707664,0.0233013563645482,0.9619056349789276,120,57,881,engaged,focused,3
99,3.8509348426017755,6.448230051903625,36.396415376050214,2.80165872344472,0.438965141091183,0.2749819676017996,1.2152190032557404,52,31,634,partially engaged,focused,2
86,4.806665357597552,8.326640262901893,36.11732593465154,2.8801052610962454,0.3650552418483405,0.28809633785968286,1.137175081927685,91,32,630,partially engaged,focused,3
119,1.9585999948348105,2.4850148625515835,37.498038457898296,2.244892989030633,0.04395025287681347,0.652235719021057,1.5197977858995388,41,53,902,disengaged,distracted,3
77,12.258205206942847,16.0982671544246,36.789917116835184,3.9967282140794627,0.6389987170099689,0.1559368730731156,0.7907023851068287,135,42,508,engaged,focused,1
72,14.985251129895927,15.883249944624463,36.602271978772464,3.5036870356947336,0.8555555670252872,0.15487207723631763,0.5002549945079717,100,57,622,engaged,focused,1
76,13.749118332547884,11.529054440502286,36.83322812478742,3.266062190324925,0.6782710716071361,0.18811185215136897,0.6202240627040397,179,59,490,engaged,distracted,3
82,3.776059001126397,5.918546927246959,36.11446314562209,2.6366669798680906,0.3076582772394041,0.2354470548280585,1.3252499922569703,57,52,895,partially engaged,focused,3
70,8.992753840155771,17.459648474782597,36.56704138597749,3.3140147102448347,0.5592704684878241,0.09097728981456628,0.7760021399426589,176,34,708,engaged,distracted,3
78,8.611054794490721,17.175467682883337,36.79981824093166,3.5082770039431757,0.9914196559591283,0.1880018652374653,0.9777179228968307,190,51,499,engaged,focused,3
79,12.323490696478979,10.793024747533863,36.604581341716134,3.311887684214948,0.5582038432324097,0.09137981418289812,0.9921545954312678,102,57,462,engaged,focused,3
61,10.725298736237841,18.192862362841034,36.883261888302215,3.1511716982823255,0.9573658673894025,0.15401807628095482,0.5026512554664231,163,32,978,engaged,distracted,1
65,10.799059382823495,17.657467600343093,36.6354370276605,3.6670682182517873,0.676963097522191,0.11477096658044623,0.6922828747158123,134,50,816,engaged,focused,1
66,14.014436858492466,14.54503600982602,36.59853176702216,3.159868655237118,0.736491883326067,0.15253448479531084,0.9986025719871506,138,39,362,engaged,distracted,3
95,3.2286699241869545,8.97467818395397,36.022331516928716,2.705361784981214,0.36365526306869717,0.22823719691594369,1.1894020576597861,58,40,625,partially engaged,distracted,2
87,3.778435387817927,7.935555635290166,36.2647659419721,2.558494117841194,0.3436911854870652,0.36001341525019787,1.251182744461355,60,51,931,partially engaged,distracted,3
114,0.12864838905809894,4.715870255792866,37.107688460852536,2.256203071730075,0.012717608493157307,0.7684797135997464,1.9899701272824022,43,58,994,disengaged,focused,3
69,5.158744217938478,17.869654919674566,36.655732166340705,3.588837469341831,0.5196092506400073,0.1430920533349495,0.7647019816783635,142,56,642,engaged,focused,3
83,4.2161933163872085,5.137841204179228,36.27737315191596,2.5847441374600284,0.3001983728939254,0.37384001761296143,1.3357638939070338,66,35,685,partially engaged,distracted,3
96,3.8349419982127957,7.366783435216017,36.20962904921281,2.9435348814578672,0.34902960397949023,0.27966201140267666,1.1645577064474137,84,52,427,partially engaged,focused,2
119,1.699563397480461,3.9885196514988426,37.49339497278504,2.3485722752051927,0.15021075824270677,0.7948407619115057,1.503495392699587,31,52,999,disengaged,focused,3
72,13.838443041843428,18.419606812337943,36.97289563597085,3.5373791879137073,0.5034600477924134,0.0022108797394019054,0.772319527808929,184,57,515,engaged,distracted,1
73,14.177258090912357,13.591703511697899,36.92811347088154,3.902864793791641,0.7497508849994774,0.08938760747301766,0.8805103021077234,172,50,805,engaged,focused,3
69,9.722639640037148,14.0783930667511,36.676680785770465,3.423016952438813,0.8368289270911791,0.08674392544403081,0.6621119442796101,160,30,382,engaged,distracted,3
117,1.4557552441423465,2.070309701066707,37.162397251431685,2.4231386862364594,0.18107864658580108,0.6355647480952796,1.5045315490933222,27,56,713,disengaged,focused,3
70,12.773417890443545,14.517691173956855,36.92898354562078,3.574733651538862,0.8093690706088164,0.18683888838171075,0.582307947019719,166,45,887,engaged,focused,3
114,0.8980584911718741,0.817631043040602,37.04726438200025,2.2364600584308896,0.0929910047235461,0.6960374834616189,1.7355337388725705,28,46,374,disengaged,focused,3
118,1.1281133466875763,0.08388857132772487,37.39474458841182,2.1477114921383027,0.09049741499215405,0.6606890855914473,1.9960985765642167,24,30,610,disengaged,focused,3
108,1.4788257787959231,3.905153521669595,37.198717636193535,2.191976726441711,0.13155925300514987,0.5280223045280648,1.8678120751087546,40,50,672,disengaged,focused,2
68,14.7184209147679,18.683962094619005,36.81315116620337,3.8190574556693497,0.9437900242947839,0.051895129914363694,0.9247057939746597,146,51,447,engaged,focused,1
61,6.836438498683974,13.457027048507264,36.90320372714612,3.1737556962298235,0.5548321107463992,0.10318780129313686,0.7793484819901324,122,52,694,engaged,distracted,3
94,2.788292113742762,5.931108047305576,36.15781906360033,2.5185542557691485,0.4303099565906957,0.39769742900676824,1.3170233837346244,63,51,582,partially engaged,distracted,2
116,1.6935158611746892,3.1093728049100022,37.31703817731062,2.1108320941364966,0.08312544770751865,0.6033248180767031,1.5057125937018756,35,52,827,disengaged,focused,3
117,1.3736607915030978,2.57406645090986,37.43396145429256,2.498417380980579,0.15580897403948643,0.6837501133573426,1.539477413465784,49,31,930,disengaged,distracted,3
107,1.4163002092324999,1.2056850885500197,37.44334534665839,2.3189508645246595,0.19065266734417372,0.7941439547031641,1.501640894617859,14,51,813,disengaged,distracted,2
64,6.1326908315892235,16.59291472788214,36.96280472417847,3.96924593421109,0.6179615436638063,0.16185064553013098,0.6767766384362202,183,44,952,engaged,distracted,3
91,2.221765149937291,7.035684969386386,36.16865891300484,2.8925905103616385,0.3820571421306318,0.3369176795306168,1.30121762779522,69,42,521,partially engaged,distracted,2
64,9.276995147387186,17.235782116411492,36.91473004699061,3.898885753862145,0.5340671318882418,0.06041575985469936,0.660115020484261,111,44,488,engaged,distracted,3
109,1.3315861903952315,0.3322081590895015,37.4379936658537,2.469534596050534,0.12358148482372973,0.7644172995910692,1.5657230083241063,31,44,579,disengaged,distracted,2
99,2.8170602394003836,9.96350581145256,36.15823123716382,2.939413069327599,0.37947119082121145,0.24921096840618606,1.1130816252301776,75,30,470,partially engaged,focused,2
97,2.5909791675168217,9.806623590581083,36.12237197029941,2.623721809490806,0.4887795780509392,0.3801797709990366,1.124455441589955,65,35,694,partially engaged,focused,2
78,13.20361348395825,17.715581578152864,36.64733356084574,3.0901389851226093,0.6032194422385739,0.15421131418129308,0.9823739074712133,144,42,480,engaged,focused,1
71,9.047954058617382,15.386724999816227,36.92180491456872,3.0604119916944943,0.7983611446836811,0.1434071843173368,0.9889459289552297,108,34,755,engaged,focused,3
103,1.6799823912999639,2.165888060023262,37.06644424460244,2.1915434565572585,0.19089502661883828,0.5216064861097317,1.70422258622401,9,58,508,disengaged,distracted,2
72,8.44952547003068,19.40578353940263,36.51531784610307,3.751741879505943,0.9206874830679981,0.05541214508355004,0.6073571847599062,153,50,677,engaged,distracted,3
80,2.340142128821007,6.060986277582014,36.31067757749628,2.7097084644484464,0.40083487408757995,0.3903084870204535,1.210117731595987,77,42,503,partially engaged,focused,3
111,0.8582466355637763,4.694348369546572,37.49570027077607,2.263329913055708,0.057608801956970115,0.7372330425717737,1.5796553677625074,1,44,868,disengaged,distracted,3
95,2.0248754244549367,5.64904230582572,36.09985020803314,2.798599676329569,0.33893700126003734,0.2730545884070614,1.1213898910710398,58,38,979,partially engaged,focused,2
114,0.012571091737182405,0.7107165669019472,37.111648774551036,2.135977923019425,0.029285308329780005,0.623094665442167,1.537590292507013,28,50,771,disengaged,focused,3
83,3.7228000688026945,5.448524385209839,36.44504158477338,2.982817914354057,0.34047271206435786,0.34092796388814395,1.4209693153212428,93,35,856,partially engaged,distracted,3
84,3.536806252353356,7.003185220940139,36.46492124681685,2.871941555471251,0.3482603284509928,0.31711143746397374,1.3443445754655836,64,48,821,partially engaged,focused,3
95,4.853545432549113,9.44787067238233,36.22866834000791,2.818245550685476,0.3461392246897306,0.280601799986384,1.4355912977100016,94,47,664,partially engaged,focused,2
72,13.727982978990212,11.220098738507605,36.99127310097556,3.012391463981169,0.9430600057315821,0.07073451487899339,0.5663452908388813,123,38,306,engaged,distracted,3
65,12.256554636438663,15.051912287527692,36.796452670702635,3.760714627869664,0.8036543714606377,0.12312302187775773,0.8946097957137973,104,41,942,engaged,focused,1
68,7.18382130256324,16.47536668271193,36.96151608539834,3.0049403050049572,0.8928853598649291,0.12826377603263767,0.5233163813668962,156,44,793,engaged,distracted,3
79,7.658205407226248,10.935156824693733,36.76718990767163,3.4982237402682266,0.6735872531681445,0.033750761553354616,0.918976777249533,148,45,538,engaged,distracted,3
62,8.957506052859877,16.56008108470918,36.9141845036151,3.791531071165055,0.8608427996538489,0.07181927670727821,0.5611521581468619,128,35,706,engaged,focused,3
112,1.36305946224911,1.0560124567452474,37.3978492045726,2.2395841058740666,0.10727056211808805,0.6637490028962747,1.6434032185356005,49,50,921,disengaged,focused,3
81,2.035936068410493,6.751609360531112,36.04587202543999,2.6607443463950955,0.42564201543324953,0.37889561111736403,1.4198027254952583,64,54,777,partially engaged,distracted,3
112,0.3861445475934626,4.854933259518035,37.27473723984274,2.0912511115002874,0.16814923093736303,0.6185573732937665,1.9496110759873637,49,36,917,disengaged,distracted,3
79,9.803681067572185,11.193907772657084,36.82657299404723,3.601466761691686,0.5244164668148643,0.06392356451695123,0.6975168161383763,157,52,608,engaged,distracted,3
95,3.080327265774928,6.616848776171766,36.470876568955795,2.5208153593572504,0.4534576391283966,0.29661871966287,1.4722312537552704,87,41,480,partially engaged,focused,2
118,1.8575448511677621,1.7227133339929628,37.262002287892145,2.0692408043814834,0.18911157424404818,0.701891121178968,1.5269737384180562,49,37,950,disengaged,focused,3
64,14.974911608761765,16.586486971498026,36.96110880115722,3.435798374854329,0.8551411422452839,0.09193805843225773,0.6641122714275121,128,40,736,engaged,focused,1
65,14.805406486806937,14.961664052164009,36.9055565664494,3.6668194682958486,0.7398136186087112,0.09483001449326722,0.6709450585310188,138,40,499,engaged,distracted,3
81,2.6960186038454212,6.995256093355771,36.11249933850878,2.6762993392723766,0.4457085197323888,0.32220184969083787,1.0405908526958465,59,46,864,partially engaged,focused,3
98,2.312619312613554,5.711487893989921,36.0009578530895,2.5766261079218267,0.41545573607567493,0.3639046244191873,1.096714979704035,99,40,310,partially engaged,distracted,2
111,1.1722142358744456,1.5951363418667475,37.249846459285486,2.1870025996866445,0.1281107593288096,0.6461436088342427,1.502304967986584,44,34,430,disengaged,distracted,3
108,0.6833966809804457,0.4707337614161178,37.11018484528324,2.1118861457904265,0.1870738998809458,0.6297538924239641,1.521032923607585,43,54,391,disengaged,focused,2
100,1.1777387804144226,0.9331074578341336,37.24927882014089,2.185031031434988,0.16077527542883988,0.5961468911796087,1.729132741198404,34,48,403,disengaged,distracted,2
